vsw,idw,vgs,gm,gds,vsr,gm_full,margin,margin_vth,cgs,cgd,cdb,csb
2.25000000e-01,7.94328235e+00,7.84541828e-01,1.82954690e+01,1.28666420e+00,9.86160464e+01,1.47893898e+01,4.24645709e-01,4.18385003e-01,5.27675236e-11,1.39195941e-11,7.02466484e-12,7.02466484e-12
2.25000000e-01,8.91250938e+00,7.92258197e-01,1.77906539e+01,1.25220885e+00,9.84892237e+01,1.41352903e+01,4.27698120e-01,4.17529407e-01,4.70796699e-11,1.24056674e-11,6.24475651e-12,6.24475651e-12
2.25000000e-01,1.00000000e+01,8.00391595e-01,1.72581084e+01,1.21598445e+00,9.83357849e+01,1.34639059e+01,4.31009470e-01,4.16632797e-01,4.20039888e-11,1.10566648e-11,5.55113161e-12,5.55113161e-12
2.25000000e-01,1.12201845e+01,8.08994838e-01,1.66987608e+01,1.17805377e+00,9.81484172e+01,1.27781853e+01,4.34636385e-01,4.15689814e-01,3.74761654e-11,9.85457646e-12,4.93443570e-12,4.93443570e-12
2.25000000e-01,1.25892541e+01,8.18128734e-01,1.61138377e+01,1.13849866e+00,9.79174192e+01,1.20814255e+01,4.38644144e-01,4.14694207e-01,3.34382718e-11,8.78332076e-12,4.38627883e-12,4.38627883e-12
2.25000000e-01,1.41253754e+01,8.27862575e-01,1.55048907e+01,1.09742177e+00,9.76299349e+01,1.13773393e+01,4.43107609e-01,4.13638755e-01,2.98384806e-11,7.82863263e-12,3.89918432e-12,3.89918432e-12
2.25000000e-01,1.58489319e+01,8.38276641e-01,1.48737478e+01,1.05494315e+00,9.72689907e+01,1.06699717e+01,4.48113121e-01,4.12514965e-01,2.66300120e-11,6.97775388e-12,3.46643548e-12,3.46643548e-12
2.25000000e-01,1.77827941e+01,8.49463916e-01,1.42225314e+01,1.01120139e+00,9.68125124e+01,9.96370798e+00,4.53760193e-01,4.11312846e-01,2.37707654e-11,6.21930398e-12,3.08201410e-12,3.08201410e-12
2.25000000e-01,1.99526231e+01,8.61529627e-01,1.35538080e+01,9.66363504e-01,9.62327520e+01,9.26337575e+00,4.60162095e-01,4.10020902e-01,2.12233604e-11,5.54327238e-12,2.74059993e-12,2.74059993e-12
2.25000000e-01,2.23872114e+01,8.74596511e-01,1.28704120e+01,9.20613019e-01,9.54964158e+01,8.57398446e+00,4.67449355e-01,4.08625492e-01,1.89538528e-11,4.94065426e-12,2.43738912e-12,2.43738912e-12
2.25000000e-01,2.51188643e+01,8.88804704e-01,1.21755875e+01,8.74159286e-01,9.45668631e+01,7.90077437e+00,4.75770526e-01,4.07110754e-01,1.69319090e-11,4.40347782e-12,2.16811104e-12,2.16811104e-12
2.25000000e-01,2.81838293e+01,9.04313732e-01,1.14729867e+01,8.27237273e-01,9.34089319e+01,7.24906696e+00,4.85293827e-01,4.05458279e-01,1.51303580e-11,3.92466651e-12,1.92896140e-12,1.92896140e-12
2.25000000e-01,3.16227766e+01,9.21306925e-01,1.07665535e+01,7.80099644e-01,9.19961267e+01,6.62397386e+00,4.96210191e-01,4.03646506e-01,1.35246052e-11,3.49786461e-12,1.71651796e-12,1.71651796e-12
2.25000000e-01,3.54813389e+01,9.39988503e-01,1.00607003e+01,7.33028440e-01,9.03190309e+01,6.03033521e+00,5.08731486e-01,4.01650876e-01,1.20928473e-11,3.11747534e-12,1.52776267e-12,1.52776267e-12
2.25000000e-01,3.98107171e+01,9.60588604e-01,9.36008899e+00,6.86320674e-01,8.83904363e+01,5.47227679e+00,5.23093359e-01,3.99443113e-01,1.08154159e-11,2.77846574e-12,1.35998807e-12,1.35998807e-12
2.25000000e-01,4.46683592e+01,9.83359671e-01,8.66972400e+00,6.40293765e-01,8.62457968e+01,4.95303365e+00,5.39552075e-01,3.96991402e-01,9.67488642e-12,2.47637471e-12,1.21080492e-12,1.21080492e-12
2.25000000e-01,5.01187234e+01,1.00857521e+00,7.99481481e+00,5.95277227e-01,8.39380151e+01,4.47466039e+00,5.58382300e-01,3.94260272e-01,8.65584971e-12,2.20723186e-12,1.07810498e-12,1.07810498e-12
2.25000000e-01,5.62341325e+01,1.03653465e+00,7.34059975e+00,5.51600961e-01,8.15287092e+01,4.03774066e+00,5.79879432e-01,3.91209765e-01,7.74453896e-12,1.96744253e-12,9.60005794e-13,9.60005794e-13
2.25000000e-01,6.30957344e+01,1.06755222e+00,6.71224471e+00,5.09588960e-01,7.90811096e+01,3.64153888e+00,6.04349863e-01,3.87796217e-01,6.92908529e-12,1.75384608e-12,8.54878178e-13,8.54878178e-13
2.25000000e-01,7.07945784e+01,1.10196829e+00,6.11457626e+00,4.69542230e-01,7.66531348e+01,3.28396772e+00,6.32118484e-01,3.83970439e-01,6.19899566e-12,1.56357903e-12,7.61274196e-13,7.61274196e-13
2.25000000e-01,7.94328235e+01,1.14014613e+00,5.55183687e+00,4.31723484e-01,7.42943868e+01,2.96200081e+00,6.63525403e-01,3.79677217e-01,5.54519555e-12,1.39409841e-12,6.77930778e-13,6.77930778e-13
2.25000000e-01,8.91250938e+01,1.18248019e+00,5.02735640e+00,3.96336474e-01,7.20443081e+01,2.67205359e+00,6.98931930e-01,3.74853183e-01,4.95977125e-12,1.24313439e-12,6.03736490e-13,6.03736490e-13
2.25000000e-01,1.00000000e+02,1.22941538e+00,4.54332445e+00,3.63512227e-01,6.99313091e+01,2.41035889e+00,7.38736122e-01,3.69422911e-01,4.43567568e-12,1.10863794e-12,5.37695797e-13,5.37695797e-13
2.25000000e-01,1.12201845e+02,1.28144794e+00,4.10056440e+00,3.33295287e-01,6.79736890e+01,2.17340584e+00,7.83372815e-01,3.63296396e-01,3.96672958e-12,9.88802737e-13,4.78931534e-13,4.78931534e-13
2.25000000e-01,1.25892541e+02,1.33914586e+00,3.69849977e+00,3.05642536e-01,6.61799998e+01,1.95811381e+00,8.33329536e-01,3.56363345e-01,3.54737738e-12,8.82017501e-13,4.26656098e-13,4.26656098e-13
2.25000000e-01,1.41253754e+02,1.40315714e+00,3.33527020e+00,2.80431344e-01,6.45502597e+01,1.76194094e+00,8.89151421e-01,3.48487524e-01,3.17262232e-12,7.86856760e-13,3.80164576e-13,3.80164576e-13
2.25000000e-01,1.58489319e+02,1.47422845e+00,3.00797697e+00,2.57475666e-01,6.30776136e+01,1.58283869e+00,9.51454357e-01,3.39497823e-01,2.83790686e-12,7.02050666e-13,3.38819969e-13,3.38819969e-13
2.25000000e-01,1.77827941e+02,1.55321649e+00,2.71309643e+00,2.36552577e-01,6.17503101e+01,1.41917275e+00,1.02093099e+00,3.29177086e-01,2.53907945e-12,6.26471991e-13,3.02048190e-13,3.02048190e-13
2.25000000e-01,1.99526231e+02,1.64107955e+00,2.44696225e+00,2.17433364e-01,6.05542708e+01,1.26964707e+00,1.09833863e+00,3.17248766e-01,2.27241770e-12,5.59135097e-13,2.69339159e-13,2.69339159e-13
2.25000000e-01,2.23872114e+02,1.73890453e+00,2.20603879e+00,1.99899963e-01,5.94747354e+01,1.13315675e+00,1.18451799e+00,3.03351183e-01,2.03451233e-12,4.99159714e-13,2.40230284e-13,2.40230284e-13
2.25000000e-01,2.51188643e+02,1.84788708e+00,1.98721867e+00,1.83763840e-01,5.84980272e+01,1.00874730e+00,1.28037149e+00,2.87004771e-01,1.82230301e-12,4.45774755e-13,2.14308261e-13,2.14308261e-13
2.25000000e-01,2.81838293e+02,1.96930811e+00,1.78791552e+00,1.68871328e-01,5.76123081e+01,8.95564611e-01,1.38684104e+00,2.67556850e-01,1.63304524e-12,3.98307646e-13,1.91201993e-13,1.91201993e-13
2.25000000e-01,3.16227766e+02,2.10449041e+00,1.60602251e+00,1.55100109e-01,5.68076345e+01,7.92818270e-01,1.50487549e+00,2.44084842e-01,1.46425976e-12,3.56174153e-13,1.70558726e-13,1.70558726e-13
2.25000000e-01,3.54813389e+02,2.25460539e+00,1.43988596e+00,1.42357649e-01,5.60759715e+01,6.99817910e-01,1.63528363e+00,2.15233536e-01,1.31376582e-12,3.18898461e-13,1.52040108e-13,1.52040108e-13
2.25000000e-01,3.98107171e+02,2.42031109e+00,1.28815153e+00,1.30570345e-01,5.54105755e+01,6.15987204e-01,1.77847939e+00,1.78878619e-01,1.17963489e-12,2.86135366e-13,1.35309159e-13,1.35309159e-13
2.25000000e-01,4.46683592e+02,2.60069049e+00,1.14969998e+00,1.19679313e-01,5.48057336e+01,5.41003697e-01,1.93371189e+00,1.31407419e-01,1.06028102e-12,2.57799093e-13,1.19946506e-13,1.19946506e-13
2.25000000e-01,5.01187234e+02,2.79040444e+00,1.02356197e+00,1.09634176e-01,5.42563992e+01,4.75131843e-01,2.09694745e+00,6.62174647e-02,9.54312406e-13,2.34619195e-13,1.04956698e-13,1.04956698e-13
2.25000000e-01,5.62341325e+02,2.98529031e+00,9.08864045e-01,1.00388534e-01,5.37578326e+01,4.17796143e-01,2.26356547e+00,5.47494332e-04,8.40724388e-13,2.18520576e-13,8.08517684e-14,8.08517684e-14
2.25000000e-01,6.30957344e+02,3.12598829e+00,8.04825799e-01,9.18985186e-02,5.33056453e+01,3.68027213e-01,2.38356449e+00,-1.01405285e-02,7.71867712e-13,1.93251700e-13,7.08191889e-14,7.08191889e-14
2.25000000e-01,7.07945784e+02,3.23830770e+00,7.10763929e-01,8.41201901e-02,5.28954067e+01,3.25333633e-01,2.48154463e+00,-1.48889684e-02,6.96319214e-13,1.71655457e-13,6.29290709e-14,6.29290709e-14
2.25000000e-01,7.94328235e+02,3.35254530e+00,6.26152800e-01,7.70076321e-02,5.25223125e+01,2.87687471e-01,2.58186469e+00,-1.89230544e-02,6.23972734e-13,1.52923135e-13,5.57211791e-14,5.57211791e-14
2.25000000e-01,8.91250938e+02,3.47524920e+00,5.50780293e-01,7.05085762e-02,5.21793039e+01,2.54303160e-01,2.68977199e+00,-2.28837914e-02,5.57843676e-13,1.36394765e-13,4.91875981e-14,4.91875981e-14
2.25000000e-01,1.00000000e+03,3.60964563e+00,4.85104067e-01,6.45558250e-02,5.18421686e+01,2.24635580e-01,2.80786144e+00,-2.69940576e-02,4.98202585e-13,1.21730328e-13,4.32699324e-14,4.32699324e-14
2.50000000e-01,1.00000000e-01,5.95048946e-01,2.44311707e+01,1.74920130e+00,9.97192872e+01,2.39498350e+01,2.85676732e-01,4.17152040e-01,3.63333144e-09,1.13987162e-09,5.66326453e-10,5.66326453e-10
2.50000000e-01,1.12201845e-01,5.99361275e-01,2.43607245e+01,1.74309405e+00,9.97165403e+01,2.38825888e+01,2.89651227e-01,4.16646842e-01,3.25772587e-09,1.01467518e-09,5.05355067e-10,5.05355067e-10
2.50000000e-01,1.25892541e-01,6.03685982e-01,2.42899586e+01,1.73696616e+00,9.97136760e+01,2.38159870e+01,2.93599524e-01,4.16139577e-01,2.92072087e-09,9.03237635e-10,4.50937081e-10,4.50937081e-10
2.50000000e-01,1.41253754e-01,6.08022942e-01,2.42190814e+01,1.73083007e+00,9.97106651e+01,2.37500239e+01,2.97518069e-01,4.15630271e-01,2.61837675e-09,8.04050874e-10,4.02370274e-10,4.02370274e-10
2.50000000e-01,1.58489319e-01,6.12372333e-01,2.41483546e+01,1.72470191e+00,9.97080998e+01,2.36846080e+01,3.01403393e-01,4.15118918e-01,2.34713618e-09,7.15765800e-10,3.59024632e-10,3.59024632e-10
2.50000000e-01,1.77827941e-01,6.16734586e-01,2.40777944e+01,1.71858041e+00,9.97044665e+01,2.36195485e+01,3.05252065e-01,4.14605484e-01,2.10379600e-09,6.37178662e-10,3.20336416e-10,3.20336416e-10
2.50000000e-01,1.99526231e-01,6.21109519e-01,2.40076938e+01,1.71248424e+00,9.97009202e+01,2.35545539e+01,3.09059939e-01,4.14090013e-01,1.88551781e-09,5.67229990e-10,2.85808389e-10,2.85808389e-10
2.50000000e-01,2.23872114e-01,6.25497640e-01,2.39381559e+01,1.70641866e+00,9.96973214e+01,2.34891991e+01,3.12823327e-01,4.13572466e-01,1.68972175e-09,5.04966630e-10,2.54991764e-10,2.54991764e-10
2.50000000e-01,2.51188643e-01,6.29899311e-01,2.38692478e+01,1.70038671e+00,9.96936069e+01,2.34229268e+01,3.16538276e-01,4.13052831e-01,1.51410493e-09,4.49544391e-10,2.27488063e-10,2.27488063e-10
2.50000000e-01,2.81838293e-01,6.34314861e-01,2.38009800e+01,1.69438786e+00,9.96897475e+01,2.33550366e+01,3.20200701e-01,4.12531100e-01,1.35660562e-09,4.00213649e-10,2.02942526e-10,2.02942526e-10
2.50000000e-01,3.16227766e-01,6.38745344e-01,2.37332777e+01,1.68841586e+00,9.96857259e+01,2.32846681e+01,3.23807040e-01,4.12007185e-01,1.21535401e-09,3.56301267e-10,1.81035573e-10,1.81035573e-10
2.50000000e-01,3.54813389e-01,6.43191400e-01,2.36659826e+01,1.68245930e+00,9.96815288e+01,2.32108172e+01,3.27353336e-01,4.11481052e-01,1.08869202e-09,3.17214469e-10,1.61485149e-10,1.61485149e-10
2.50000000e-01,3.98107171e-01,6.47654464e-01,2.35989973e+01,1.67651159e+00,9.96786089e+01,2.31323194e+01,3.30836251e-01,4.10952578e-01,9.75115378e-10,2.82420780e-10,1.44037077e-10,1.44037077e-10
2.50000000e-01,4.46683592e-01,6.52135955e-01,2.35314625e+01,1.67051319e+00,9.96731043e+01,2.30478703e+01,3.34252448e-01,4.10421650e-01,8.73282313e-10,2.51448897e-10,1.28465817e-10,1.28465817e-10
2.50000000e-01,5.01187234e-01,6.56637412e-01,2.34632111e+01,1.66445432e+00,9.96679160e+01,2.29560381e+01,3.37598738e-01,4.09888144e-01,7.81991932e-10,2.23880409e-10,1.14570610e-10,1.14570610e-10
2.50000000e-01,5.62341325e-01,6.61161592e-01,2.33935259e+01,1.65828723e+00,9.96627014e+01,2.28552568e+01,3.40872924e-01,4.09351802e-01,7.00149984e-10,1.99338014e-10,1.02169805e-10,1.02169805e-10
2.50000000e-01,6.30957344e-01,6.65710683e-01,2.33215652e+01,1.65195644e+00,9.96572885e+01,2.27438849e+01,3.44072508e-01,4.08812439e-01,6.26792521e-10,1.77491381e-10,9.11040427e-11,9.11040427e-11
2.50000000e-01,7.07945784e-01,6.70288054e-01,2.32463426e+01,1.64539730e+00,9.96515819e+01,2.26201923e+01,3.47195999e-01,4.08269740e-01,5.61042124e-10,1.58042878e-10,8.12292561e-11,8.12292561e-11
2.50000000e-01,7.94328235e-01,6.74897151e-01,2.31667250e+01,1.63853589e+00,9.96455157e+01,2.24824138e+01,3.50242150e-01,4.07723391e-01,5.02117723e-10,1.40729520e-10,7.24178350e-11,7.24178350e-11
2.50000000e-01,8.91250938e-01,6.79541794e-01,2.30814308e+01,1.63128885e+00,9.96390302e+01,2.23287747e+01,3.53210219e-01,4.07173042e-01,4.49319487e-10,1.25317579e-10,6.45560582e-11,6.45560582e-11
2.50000000e-01,1.00000000e+00,6.84227122e-01,2.29890456e+01,1.62356452e+00,9.96320600e+01,2.21574891e+01,3.56100595e-01,4.06618200e-01,4.02011192e-10,1.11596667e-10,5.75412194e-11,5.75412194e-11
2.50000000e-01,1.12201845e+00,6.88958307e-01,2.28880325e+01,1.61526349e+00,9.96245310e+01,2.19668326e+01,3.58913999e-01,4.06058382e-01,3.59628456e-10,9.93814582e-11,5.12826333e-11,5.12826333e-11
2.50000000e-01,1.25892541e+00,6.93741386e-01,2.27767557e+01,1.60628028e+00,9.96163564e+01,2.17551457e+01,3.61652057e-01,4.05493014e-01,3.21662890e-10,8.85064443e-11,4.56990734e-11,4.56990734e-11
2.50000000e-01,1.41253754e+00,6.98582901e-01,2.26535250e+01,1.59650634e+00,9.96075870e+01,2.15208785e+01,3.64317120e-01,4.04921480e-01,2.87659886e-10,7.88247771e-11,4.07182775e-11,4.07182775e-11
2.50000000e-01,1.58489319e+00,7.03490496e-01,2.25165311e+01,1.58582524e+00,9.95976928e+01,2.12625917e+01,3.66912653e-01,4.04343051e-01,2.57209224e-10,7.02050961e-11,3.62754083e-11,3.62754083e-11
2.50000000e-01,1.77827941e+00,7.08472942e-01,2.23640169e+01,1.57412457e+00,9.95868604e+01,2.09789757e+01,3.69443265e-01,4.03756883e-01,2.29941777e-10,6.25301957e-11,3.23124439e-11,3.23124439e-11
2.50000000e-01,1.99526231e+00,7.13539189e-01,2.21942136e+01,1.56129152e+00,9.95748770e+01,2.06689305e+01,3.71914300e-01,4.03162134e-01,2.05530544e-10,5.56969241e-11,2.87781974e-11,2.87781974e-11
2.50000000e-01,2.23872114e+00,7.18699931e-01,2.20053733e+01,1.54721467e+00,9.95615273e+01,2.03315009e+01,3.74332704e-01,4.02557780e-01,1.83678610e-10,4.96124786e-11,2.56264656e-11,2.56264656e-11
2.50000000e-01,2.51188643e+00,7.23966727e-01,2.17958250e+01,1.53178797e+00,9.95465701e+01,1.99659489e+01,3.76706667e-01,4.01942719e-01,1.64121091e-10,4.41946675e-11,2.28162165e-11,2.28162165e-11
2.50000000e-01,2.81838293e+00,7.29352201e-01,2.15640038e+01,1.51491256e+00,9.95297218e+01,1.95717673e+01,3.79045838e-01,4.01315754e-01,1.46621011e-10,3.93705063e-11,2.03109104e-11,2.03109104e-11
2.50000000e-01,3.16227766e+00,7.34871093e-01,2.13084365e+01,1.49649547e+00,9.95106399e+01,1.91486263e+01,3.81361906e-01,4.00675470e-01,1.30963703e-10,3.50744545e-11,1.80776257e-11,1.80776257e-11
2.50000000e-01,3.54813389e+00,7.40538992e-01,2.10278279e+01,1.47645577e+00,9.94889112e+01,1.86964903e+01,3.83668192e-01,4.00020389e-01,1.16958894e-10,3.12487976e-11,1.60872937e-11,1.60872937e-11
2.50000000e-01,3.98107171e+00,7.46374006e-01,2.07210154e+01,1.45472099e+00,9.94640278e+01,1.82155183e+01,3.85980527e-01,3.99348772e-01,1.04434183e-10,2.78416888e-11,1.43137110e-11,1.43137110e-11
2.50000000e-01,4.46683592e+00,7.52395952e-01,2.03870369e+01,1.43123192e+00,9.94353642e+01,1.77061561e+01,3.88317108e-01,3.98658721e-01,9.32358952e-11,2.48072375e-11,1.27336138e-11,1.27336138e-11
2.50000000e-01,5.01187234e+00,7.58626717e-01,2.00251362e+01,1.40594280e+00,9.94021558e+01,1.71691453e+01,3.90698890e-01,3.97948139e-01,8.32265926e-11,2.21047035e-11,1.13262812e-11,1.13262812e-11
2.50000000e-01,5.62341325e+00,7.65092104e-01,1.96347435e+01,1.37881986e+00,9.93633869e+01,1.66054043e+01,3.93150550e-01,3.97214519e-01,7.42812299e-11,1.96973455e-11,1.00729564e-11,1.00729564e-11
2.50000000e-01,6.30957344e+00,7.71819689e-01,1.92155321e+01,1.34984518e+00,9.93178456e+01,1.60162604e+01,3.95699985e-01,3.96455193e-01,6.62896550e-11,1.75529997e-11,8.95716583e-12,8.95716583e-12
2.50000000e-01,7.07945784e+00,7.78841723e-01,1.87674017e+01,1.31901545e+00,9.92639304e+01,1.54032544e+01,3.98379770e-01,3.95667001e-01,5.91517364e-11,1.56426836e-11,7.96400691e-12,7.96400691e-12
2.50000000e-01,7.94328235e+00,7.86194052e-01,1.82905092e+01,1.28634399e+00,9.91995732e+01,1.47682985e+01,4.01227159e-01,3.94846411e-01,5.27783652e-11,1.39407912e-11,7.08026335e-12,7.08026335e-12
2.50000000e-01,8.91250938e+00,7.93917082e-01,1.77852472e+01,1.25185920e+00,9.91220657e+01,1.41136638e+01,4.04284907e-01,3.93989411e-01,4.70897245e-11,1.24245670e-11,6.29414249e-12,6.29414249e-12
2.50000000e-01,1.00000000e+01,8.02058114e-01,1.72522890e+01,1.21560759e+00,9.90277986e+01,1.34418655e+01,4.07602717e-01,3.93091238e-01,4.20133293e-11,1.10735271e-11,5.59498486e-12,5.59498486e-12
2.50000000e-01,1.12201845e+01,8.10670076e-01,1.66925681e+01,1.17765225e+00,9.89119348e+01,1.27558645e+01,4.11237345e-01,3.92146514e-01,3.74848527e-11,9.86963209e-12,4.97336205e-12,4.97336205e-12
2.50000000e-01,1.25892541e+01,8.19813909e-01,1.61073164e+01,1.13807536e+00,9.87678991e+01,1.20589697e+01,4.15254215e-01,3.91148964e-01,3.34463553e-11,8.79677374e-12,4.42081806e-12,4.42081806e-12
2.50000000e-01,1.41253754e+01,8.29559045e-01,1.54980901e+01,1.09697989e+00,9.85866837e+01,1.13549042e+01,4.19728346e-01,3.90091342e-01,2.98459996e-11,7.84066357e-12,3.92981767e-12,3.92981767e-12
2.50000000e-01,1.58489319e+01,8.39985925e-01,1.48667218e+01,1.05448619e+00,9.83558461e+01,1.06477240e+01,4.24746249e-01,3.88965125e-01,2.66370006e-11,6.98852250e-12,3.49359180e-12,3.49359180e-12
2.50000000e-01,1.77827941e+01,8.51187704e-01,1.42153382e+01,1.01073309e+00,9.80581852e+01,9.94182165e+00,4.30407620e-01,3.87760289e-01,2.37772482e-11,6.22895132e-12,3.10607559e-12,3.10607559e-12
2.50000000e-01,1.99526231e+01,8.63269785e-01,1.35465095e+01,9.65887883e-01,9.76702064e+01,9.24202938e+00,4.36825909e-01,3.86465301e-01,2.12293572e-11,5.55192298e-12,2.76190787e-12,2.76190787e-12
2.50000000e-01,2.23872114e+01,8.76355086e-01,1.28630734e+01,9.20134284e-01,9.71604640e+01,8.55335765e+00,4.44131821e-01,3.85066480e-01,1.89593778e-11,4.94841784e-12,2.45624802e-12,2.45624802e-12
2.50000000e-01,2.51188643e+01,8.90583910e-01,1.21682766e+01,8.73681818e-01,9.64889011e+01,7.88104256e+00,4.52474062e-01,3.83547924e-01,1.69369734e-11,4.41045086e-12,2.18479300e-12,2.18479300e-12
2.50000000e-01,2.81838293e+01,9.06115919e-01,1.14657732e+01,8.26765569e-01,9.56085724e+01,7.23039494e+00,4.62020963e-01,3.81891183e-01,1.51349706e-11,3.93093370e-12,1.94370989e-12,1.94370989e-12
2.50000000e-01,3.16227766e+01,9.23134530e-01,1.07595078e+01,7.79638249e-01,9.44714885e+01,6.60650832e+00,4.72963498e-01,3.80074655e-01,1.35287739e-11,3.50349999e-12,1.72955084e-12,1.72955084e-12
2.50000000e-01,3.54813389e+01,9.41843964e-01,1.00538922e+01,7.32581865e-01,9.30397614e+01,6.01419621e+00,4.85513472e-01,3.78073748e-01,1.20965809e-11,3.12254351e-12,1.53927540e-12,1.53927540e-12
2.50000000e-01,3.98107171e+01,9.62474257e-01,9.35358663e+00,6.85893290e-01,9.12982029e+01,5.45754957e+00,4.99906340e-01,3.75860160e-01,1.08187259e-11,2.78302285e-12,1.37015599e-12,1.37015599e-12
2.50000000e-01,4.46683592e+01,9.85277618e-01,8.66359083e+00,6.39889682e-01,8.92632320e+01,4.93976165e+00,5.16398008e-01,3.73402059e-01,9.67778837e-12,2.48046949e-12,1.21978553e-12,1.21978553e-12
2.50000000e-01,5.01187234e+01,1.01052718e+00,7.98910821e+00,5.94900142e-01,8.69822991e+01,4.46284116e+00,5.35262615e-01,3.70663973e-01,8.65836461e-12,2.21090661e-12,1.08603978e-12,1.08603978e-12
2.50000000e-01,5.62341325e+01,1.03852191e+00,7.33536811e+00,5.51253994e-01,8.45239694e+01,4.02732664e+00,5.56794891e-01,3.67605944e-01,7.74669351e-12,1.97073403e-12,9.67021499e-13,9.67021499e-13
2.50000000e-01,6.30957344e+01,1.06957548e+00,6.70752465e+00,5.09274471e-01,8.19660457e+01,3.63244280e+00,5.81300461e-01,3.64184311e-01,6.93091212e-12,1.75678665e-12,8.61088081e-13,8.61088081e-13
2.50000000e-01,7.07945784e+01,1.10402777e+00,6.11038991e+00,4.69261651e-01,7.93835886e+01,3.27607319e+00,6.09103438e-01,3.60349873e-01,6.20053118e-12,1.56619742e-12,7.66778941e-13,7.66778941e-13
2.50000000e-01,7.94328235e+01,1.14224162e+00,5.54818968e+00,4.31477181e-01,7.68424774e+01,2.95517519e+00,6.40543224e-01,3.56047378e-01,5.54647840e-12,1.39642064e-12,6.82819253e-13,6.82819253e-13
2.50000000e-01,8.91250938e+01,1.18461126e+00,5.02423601e+00,3.96123678e-01,7.43958743e+01,2.66616103e+00,6.75980559e-01,3.51213382e-01,4.96083971e-12,1.24518446e-12,6.08086654e-13,6.08086654e-13
2.50000000e-01,1.00000000e+02,1.23158153e+00,4.54070119e+00,3.63331065e-01,7.20828511e+01,2.40527083e+00,7.15813100e-01,3.45772327e-01,4.43656538e-12,1.11043835e-12,5.41575480e-13,5.41575480e-13
2.50000000e-01,1.12201845e+02,1.28364877e+00,4.09839375e+00,3.33142947e-01,6.99295197e+01,2.16900740e+00,7.60475431e-01,3.39634019e-01,3.96747242e-12,9.90374854e-13,4.82399485e-13,4.82399485e-13
2.50000000e-01,1.25892541e+02,1.34138119e+00,3.69672661e+00,3.05515522e-01,6.79497049e+01,1.95430627e+00,8.10454933e-01,3.32687908e-01,3.54800040e-12,8.83381737e-13,4.29763002e-13,4.29763002e-13
2.50000000e-01,1.41253754e+02,1.40542708e+00,3.33383485e+00,2.80325909e-01,6.61467049e+01,1.75864123e+00,8.66296671e-01,3.24797419e-01,3.17314789e-12,7.88032702e-13,3.82954110e-13,3.82954110e-13
2.50000000e-01,1.58489319e+02,1.47653335e+00,3.00682037e+00,2.57388065e-01,6.45150606e+01,1.57997721e+00,9.28616431e-01,3.15791003e-01,2.83835308e-12,7.03057084e-13,3.41329775e-13,3.41329775e-13
2.50000000e-01,1.77827941e+02,1.55555689e+00,2.71216521e+00,2.36479433e-01,6.30432088e+01,1.41669081e+00,9.98106741e-01,3.05450917e-01,2.53946089e-12,6.27326842e-13,3.04310781e-13,3.04310781e-13
2.50000000e-01,1.99526231e+02,1.64345609e+00,2.44621148e+00,2.17371827e-01,6.17163654e+01,1.26749444e+00,1.07552470e+00,2.93499828e-01,2.27274581e-12,5.59855542e-13,2.71382779e-13,2.71382779e-13
2.50000000e-01,2.23872114e+02,1.74131767e+00,2.20543277e+00,1.99847757e-01,6.05185638e+01,1.13128996e+00,1.16171068e+00,2.79574961e-01,2.03479615e-12,4.99762093e-13,2.42079591e-13,2.42079591e-13
2.50000000e-01,2.51188643e+02,1.85033668e+00,1.98673014e+00,1.83719211e-01,5.94347837e+01,1.00712846e+00,1.25756648e+00,2.63195165e-01,1.82254958e-12,4.46274592e-13,2.15984988e-13,2.15984988e-13
2.50000000e-01,2.81838293e+02,1.97179261e+00,1.78752397e+00,1.68832932e-01,5.84519217e+01,8.94160750e-01,1.36403288e+00,2.43705390e-01,1.63325999e-12,3.98719668e-13,1.92725540e-13,1.92725540e-13
2.50000000e-01,3.16227766e+02,2.10700519e+00,1.60571236e+00,1.55066898e-01,5.75589346e+01,7.91601001e-01,1.48205658e+00,2.20179295e-01,1.46444652e-12,3.56512339e-13,1.71945936e-13,1.71945936e-13
2.50000000e-01,3.54813389e+02,2.25713916e+00,1.43964507e+00,1.42328768e-01,5.67468951e+01,6.98763437e-01,1.61244186e+00,1.91255330e-01,1.31392668e-12,3.19176230e-13,1.53306960e-13,1.53306960e-13
2.50000000e-01,3.98107171e+02,2.42283773e+00,1.28797028e+00,1.30545064e-01,5.60083193e+01,6.15076978e-01,1.75559261e+00,1.54797503e-01,1.17976953e-12,2.86366155e-13,1.36471549e-13,1.36471549e-13
2.50000000e-01,4.46683592e+02,2.60314851e+00,1.14957088e+00,1.19656987e-01,5.53368758e+01,5.40226567e-01,1.91073342e+00,1.07169334e-01,1.06038337e-12,2.57998364e-13,1.21022955e-13,1.21022955e-13
2.50000000e-01,5.01187234e+02,2.79264774e+00,1.02347972e+00,1.09614216e-01,5.47269766e+01,4.74489552e-01,2.07376882e+00,4.17356021e-02,9.54319613e-13,2.34815050e-13,1.05960536e-13,1.05960536e-13
2.50000000e-01,5.62341325e+02,2.98723556e+00,9.08826089e-01,1.00370392e-01,5.41733725e+01,4.17231738e-01,2.24005436e+00,-2.31379374e-02,8.40998394e-13,2.18532295e-13,8.17964915e-14,8.17964915e-14
